serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.63234695,59,0,0.694501617,3400.0,9,0,1,0,0.0,4322.0
0,0.038852315,42,0,0.332789914,9200.0,13,0,1,0,3.0,3000.0
0,0.020775219,46,0,793.0,5833.0,16,0,1,0,0.0,5833.0
0,0.104839553,40,0,0.24738793399999998,8900.0,7,0,1,0,2.0,0.0
0,0.028092872,67,0,0.233203359,6667.0,3,0,1,0,0.0,2100.0
0,0.9703029700000002,37,2,0.33636636299999995,10000.0,4,0,2,0,2.0,2630.0
0,0.047718091,60,0,0.368666906,5565.0,7,0,2,0,0.0,7117.0
0,0.936213883,42,2,0.564630767,8300.0,11,0,3,0,4.0,7000.0
0,0.9999999,68,0,438.0,17500.0,1,0,0,0,0.0,17500.0
0,0.0,43,0,0.069656489,7335.0,2,0,0,0,4.0,8916.0
0,0.259211867,58,0,0.265953654,5609.0,11,0,0,0,1.0,6389.0
0,0.09627784,43,0,1.351129774,5000.0,13,0,2,0,0.0,6088.0
0,0.191041195,42,0,0.35252731,5400.0,12,0,1,0,0.0,4500.0
0,0.033327779,48,0,0.490351718,7306.0,6,0,1,0,0.0,6600.0
0,0.984508369,29,2,1.5092453769999998,2000.0,20,0,2,0,0.0,12500.0
0,0.009776914,50,0,0.104397017,23333.0,17,0,2,0,2.0,12000.0
0,0.7144835009999999,50,0,0.3361002,13492.0,12,0,2,0,0.0,13900.0
0,0.0,53,0,0.128430174,9000.0,5,0,0,1,3.0,3000.0
0,0.216939685,66,0,0.657540603,4309.0,12,0,3,0,0.0,8500.0
0,0.391172631,42,0,0.508839293,12500.0,10,0,2,0,2.0,4100.0
0,0.053546298,57,0,0.38803059799999995,6666.0,31,0,2,0,2.0,9000.0
0,0.405560298,31,0,0.101749375,2800.0,8,0,0,0,0.0,1300.0
0,0.0,74,0,0.0,3000.0,5,0,0,0,0.0,3000.0
0,0.011322728999999998,68,0,0.135368867,5665.0,6,0,0,0,0.0,4000.0
0,0.35871845700000005,71,0,0.549770929,2400.0,11,0,1,0,0.0,5400.0
0,1.00779844,43,0,0.2653414,2313.0,3,0,1,0,1.0,2100.0
0,0.0,51,0,0.099816289,13063.0,10,0,1,0,0.0,1350.0
0,0.616587731,40,0,1826.0,6389.0,11,0,0,0,0.0,6389.0
1,0.9999999,32,0,0.126724415,3116.0,6,1,0,0,0.0,4000.0
0,0.002483361,61,0,1407.0,3000.0,5,0,1,0,0.0,3000.0
0,0.0,80,0,0.0,3000.0,5,0,0,0,0.0,3000.0
0,0.465905566,32,0,0.106752807,6500.0,7,0,0,0,0.0,5800.0
0,0.060110939,35,0,0.221446179,4867.0,7,0,0,0,1.0,5800.0
0,0.158285071,34,0,0.595722483,1916.0,7,0,1,0,1.0,0.0
0,0.6262670539999999,57,0,0.28828528600000003,6000.0,9,0,2,0,1.0,17560.0
1,1.06448683,70,0,0.059512195,1024.0,1,1,0,0,0.0,17500.0
0,0.365331164,63,1,0.172238211,4516.0,9,0,1,0,0.0,4322.0
0,0.0,37,1,0.218382529,16667.0,11,0,3,0,4.0,7000.0
0,0.037913507,43,0,0.120862884,3383.0,3,0,0,0,0.0,4593.0
0,0.351186853,65,1,0.349812403,4530.0,5,0,1,0,1.0,3000.0
0,0.0,44,0,0.186752366,5600.0,5,0,1,0,0.0,3000.0
0,0.227989322,59,0,0.147512155,29000.0,7,0,3,0,0.0,0.0
0,0.9915504220000002,52,0,0.25948902100000004,12250.0,7,0,2,0,0.0,7117.0
0,0.040893819,54,0,0.046511628,2192.0,7,0,0,0,1.0,5800.0
0,0.718983935,46,0,0.15542522,3750.0,5,0,0,0,1.0,3000.0
0,0.040581041,71,0,0.61971831,4188.0,15,0,2,0,1.0,2000.0
0,0.9999999,61,0,263.0,2400.0,0,1,0,0,0.0,2400.0
0,0.388500389,38,1,0.500374813,2667.0,12,0,3,0,0.0,8500.0
0,0.8380258969999999,37,1,0.306065812,7566.0,8,0,2,0,2.0,3166.0
0,0.7740144359999998,35,0,0.250917993,4084.0,3,0,0,0,2.0,4593.0
0,0.180297567,44,0,934.0,0.0,7,0,1,0,0.0,0.0
0,0.246458924,72,0,0.297909408,4591.0,5,0,2,0,0.0,6500.0
1,0.9999999,68,0,0.495975232,1614.0,4,0,1,0,0.0,4187.0
0,0.00373585,69,0,1418.0,13900.0,12,0,2,0,0.0,13900.0
0,0.9999999,36,0,0.137465634,4000.0,5,0,1,0,2.0,3000.0
0,0.021367421,69,0,2726.0,6500.0,5,0,2,0,0.0,6500.0
0,0.094627126,58,0,0.048065369,4160.0,4,0,0,0,1.0,5400.0
1,0.9999999,45,0,0.208924182,5288.0,8,0,0,0,1.0,1300.0
0,0.327341983,28,3,0.17080486600000006,6000.0,10,5,0,2,1.0,3295.0
0,0.3845727820000001,66,0,0.055938812,6667.0,4,0,0,0,1.0,5400.0
0,0.344622928,63,0,0.245918027,3000.0,9,0,1,0,1.0,4322.0
0,0.192716237,58,0,1637.0,4566.0,8,0,1,0,2.0,4566.0
0,0.090997667,63,0,0.203572632,8900.0,4,0,2,0,1.0,2630.0
0,0.174525982,65,0,0.176351547,3458.0,6,0,0,0,0.0,4000.0
0,0.053286181,60,0,0.401376147,5667.0,11,0,2,0,1.0,26062.0
0,0.214672005,63,0,4148.0,45000.0,25,1,3,0,0.0,45000.0
0,0.097771532,71,0,0.430851064,13723.0,17,0,3,0,0.0,11003.0
0,0.46513488299999994,39,0,0.357085924,6272.0,12,0,1,0,0.0,4500.0
0,0.111108025,45,0,0.014998125,8000.0,4,0,0,0,3.0,5400.0
0,0.200031999,34,0,0.491103203,3652.0,6,0,1,0,1.0,6600.0
0,0.117662309,62,0,0.238348653,6200.0,11,0,2,0,1.0,26062.0
0,0.9999999,56,0,0.195792301,11169.0,5,0,1,0,1.0,3000.0
1,0.9999999,34,1,0.389454209,1080.0,6,0,0,0,0.0,4000.0
0,0.064306266,53,0,0.17793466300000002,52833.0,24,1,2,0,0.0,16000.0
0,0.029878731,55,0,0.283284367,6466.0,11,0,2,0,2.0,26062.0
0,0.128043598,56,1,0.090636455,3000.0,12,0,0,0,0.0,3800.0
0,0.9999999,55,0,0.0,2400.0,0,0,0,0,0.0,2400.0
0,0.0038471509999999996,71,0,0.020487805,1024.0,12,0,0,0,0.0,3800.0
0,0.237172484,44,0,0.484114546,7018.0,8,0,2,0,2.0,3166.0
0,0.9999999,71,0,0.20759927600000005,10500.0,2,0,2,0,0.0,5000.0
0,0.043524876,61,0,945.0,3000.0,5,0,1,0,0.0,3000.0
0,0.055111371,53,0,0.339053968,14100.0,9,0,2,0,2.0,17560.0
0,0.0,26,0,349.0,4593.0,3,0,0,0,0.0,4593.0
0,0.08907279399999998,69,1,0.380656278,13347.0,15,1,4,0,0.0,6466.0
0,0.669484556,37,0,0.6822565970000001,5494.0,9,0,3,0,3.0,16166.0
0,0.0,34,0,0.283358321,2000.0,7,0,0,0,0.0,5800.0
0,0.309475119,26,0,0.086330935,8200.0,3,0,0,0,1.0,4593.0
0,0.175571022,53,0,0.179988001,15000.0,7,0,2,0,2.0,7117.0
0,0.17103195899999998,52,0,0.703659268,3333.0,11,0,2,0,1.0,26062.0
0,0.059070752,76,0,61.0,8916.0,2,0,0,0,0.0,8916.0
0,0.231992,54,0,0.491738489,21000.0,17,0,3,0,2.0,11003.0
0,0.050136628,55,1,0.534116471,4000.0,7,0,1,0,0.0,0.0
0,0.213849287,31,0,0.322834646,1650.0,2,0,0,0,0.0,8916.0
0,0.0,65,0,3936.0,7117.0,7,0,2,0,0.0,7117.0
0,0.051589682000000005,25,0,879.0,5400.0,4,0,0,0,0.0,5400.0
0,0.096565517,49,2,2577.0,17560.0,9,1,2,0,1.0,17560.0
0,0.06502314299999999,62,0,0.117595049,15833.0,7,0,1,0,1.0,0.0
0,0.27866852,42,0,0.539243459,6000.0,9,0,2,0,4.0,17560.0
1,0.021913178,48,0,0.19837355,7500.0,7,0,1,0,1.0,0.0
0,0.073387449,71,0,0.178843227,7883.0,11,0,1,0,0.0,5400.0
0,0.120893955,51,1,0.234314164,15666.0,6,0,1,0,2.0,6600.0
0,0.012988356000000001,81,0,0.006091933000000001,5416.0,11,0,0,0,0.0,6389.0
0,0.5240966420000001,62,0,0.273452545,7269.0,12,0,0,0,0.0,3800.0
0,0.378331426,81,0,2730.0,5400.0,11,0,1,0,0.0,5400.0
0,0.9999999,47,0,0.137904067,3835.0,1,0,0,0,2.0,17500.0
0,0.061036114,59,0,0.296340131,10983.0,11,0,4,0,3.0,13750.0
0,0.516131183,48,0,0.7764894040000002,2500.0,9,0,1,0,0.0,4322.0
0,0.973725657,49,0,0.462671471,15818.0,11,0,8,0,2.0,20533.0
0,0.620476118,38,0,0.418306821,7417.0,11,0,1,0,0.0,5400.0
0,0.057233155,52,0,69.0,0.0,11,0,0,0,0.0,6389.0
0,0.030023095,76,0,37.0,4593.0,3,0,0,0,0.0,4593.0
0,0.0,82,0,0.156616052,2304.0,6,0,0,0,0.0,4000.0
0,0.003779782,85,0,0.657967796,1800.0,13,0,2,0,0.0,6088.0
0,0.36437085,77,0,136.0,17500.0,1,0,0,0,0.0,17500.0
0,0.0985543,35,0,0.074151749,13350.0,19,0,0,0,0.0,3591.0
0,0.087792864,70,0,0.236822146,5273.0,16,0,1,0,0.0,5833.0
0,0.0,80,0,73.0,5400.0,4,0,0,0,0.0,5400.0
0,0.252511452,49,1,0.313766332,5280.0,7,0,2,0,0.0,7117.0
0,0.012211621,63,0,31.0,0.0,4,0,0,0,0.0,5400.0
0,0.002991681,68,0,2431.0,7100.0,15,0,1,0,0.0,7100.0
0,0.080292218,56,0,0.119040119,34920.0,11,0,1,0,2.0,5400.0
0,0.686810527,44,0,0.390605055,3916.0,8,0,1,0,0.0,4566.0
0,0.034399595,86,0,0.172830725,4217.0,13,0,1,0,0.0,3000.0
0,0.9999999,54,0,1666.0,5130.0,1,0,1,0,0.0,5130.0
0,0.0,75,0,14.0,17500.0,1,0,0,0,0.0,17500.0
1,0.488033857,63,1,1537.0,3000.0,5,0,0,1,0.0,3000.0
0,0.256540095,51,0,0.793825679,9166.0,13,0,2,0,2.0,6088.0
0,0.496488678,47,0,0.408155768,13609.0,11,0,2,0,0.0,26062.0
0,0.001674601,65,0,0.000945626,2114.0,5,0,0,0,0.0,3000.0
0,0.541454879,52,0,0.420947382,8000.0,12,0,2,0,3.0,13900.0
0,0.019797489,83,0,0.079429735,5400.0,19,0,1,0,1.0,12958.0
0,0.110796307,64,0,0.131874502,13800.0,3,0,1,0,2.0,2100.0
0,0.01919904,50,0,1276.0,9666.0,2,0,1,0,0.0,9666.0
0,0.126493914,60,0,0.3936157,8050.0,19,0,2,0,0.0,12345.0
0,0.26789967,50,0,0.267951598,13800.0,8,0,4,0,4.0,9383.0
0,0.99000238,45,0,0.511338617,9083.0,8,1,1,0,3.0,4566.0
0,0.0373471,45,0,0.006893037,41200.0,2,0,0,0,0.0,8916.0
0,0.001976424,65,0,921.0,6600.0,6,0,1,0,1.0,6600.0
0,0.015809431000000002,57,0,0.976604679,1666.0,15,0,1,0,0.0,7100.0
0,0.9999999,48,2,2150.0,6500.0,5,0,2,1,1.0,6500.0
0,0.0,79,0,0.0,4593.0,3,0,0,0,0.0,4593.0
0,0.159201845,61,0,0.36531525,6930.0,19,0,2,0,0.0,12345.0
0,0.494729386,35,0,0.078351546,14000.0,4,0,0,0,0.0,5400.0
0,0.172436925,57,0,0.622603933,4016.0,19,0,1,0,2.0,12958.0
0,0.07741512,53,0,0.28430309600000003,8300.0,8,0,2,0,0.0,3166.0
0,0.007312043,77,0,3.0,8916.0,2,0,0,0,0.0,8916.0
0,0.112039834,53,0,0.300055996,12500.0,10,0,2,0,2.0,4100.0
0,0.043496924000000006,50,0,0.29074984,4680.0,12,0,1,0,2.0,4500.0
1,0.036886814,56,1,0.061318885,7566.0,10,0,0,1,0.0,3295.0
0,0.052069426,61,0,588.0,6600.0,6,0,1,0,0.0,6600.0
0,0.127409545,38,0,2012.0,18000.0,6,0,2,0,0.0,18000.0
0,0.371226778,49,0,0.411071849,2546.0,15,0,1,0,1.0,7100.0
0,0.031489996,56,0,0.501117516,8500.0,16,0,2,0,0.0,8600.0
0,0.007908850999999998,36,0,1850.0,4566.0,8,0,1,0,0.0,4566.0
0,0.618253982,67,0,0.24953707100000005,13500.0,16,0,1,0,0.0,5833.0
0,0.233598133,40,1,0.708663307,8333.0,10,0,3,0,3.0,7300.0
0,0.39278572,38,0,0.006789609,80416.0,4,0,0,0,1.0,5400.0
0,0.143015191,42,0,3580.0,4100.0,10,0,2,0,0.0,4100.0
0,0.522639416,57,0,8.662983425,180.0,5,0,2,0,0.0,6500.0
1,1.0486891390000002,34,1,984.0,1300.0,8,1,0,3,2.0,1300.0
0,0.003382633,48,0,0.34674543,8971.0,12,0,1,0,1.0,4500.0
0,0.047447184,75,0,0.011387038,8254.0,9,0,0,0,0.0,5000.0
0,0.007914997,79,0,0.054850874,5833.0,17,0,0,0,0.0,0.0
0,0.9999999,48,0,0.270772923,10000.0,5,0,2,0,0.0,6500.0
0,0.342747312,65,0,1.958270865,4001.0,14,0,6,0,0.0,4083.0
0,0.705227217,34,0,0.538955479,2335.0,4,0,0,0,0.0,5400.0
1,0.998423508,55,0,0.620213911,15800.0,10,0,2,0,0.0,4100.0
0,0.23825862,51,0,2.610356805,3166.0,17,0,3,0,3.0,11003.0
0,0.011114361000000001,40,4,0.768648931,7667.0,9,0,2,0,1.0,17560.0
0,0.180363796,41,0,909.0,17560.0,9,0,2,0,0.0,17560.0
0,0.0,67,0,0.0,10500.0,9,0,0,0,0.0,5000.0
0,0.103947401,58,0,0.372043011,8369.0,7,0,2,0,2.0,7117.0
0,0.417849504,35,1,1.054778089,2500.0,11,0,2,0,0.0,26062.0
0,0.169833207,55,0,0.012957861,9800.0,1,0,0,0,3.0,17500.0
0,0.027176427000000003,41,0,0.39943027,8073.0,8,0,1,0,2.0,4566.0
0,0.372862923,42,0,0.301433982,23500.0,10,0,3,0,3.0,7300.0
0,0.231393775,46,2,0.245886654,12033.0,17,0,2,0,4.0,12000.0
0,0.437840683,56,0,0.8898438869999998,5700.0,10,0,5,0,0.0,8000.0
0,0.0,33,0,69.0,4593.0,3,0,0,0,0.0,4593.0
0,0.8347478290000002,59,0,1543.0,5800.0,7,0,0,0,1.0,5800.0
0,0.016344763000000002,64,0,0.15430028199999998,7452.0,9,0,0,0,2.0,5000.0
1,0.727198531,81,5,0.273761714,5975.0,7,0,1,1,0.0,0.0
0,0.200489142,64,0,1244.0,4187.0,4,0,1,0,0.0,4187.0
0,0.61872133,56,0,0.386169548,4800.0,10,0,0,0,3.0,3295.0
0,0.03499825,58,0,56.0,8916.0,2,0,0,0,0.0,8916.0
0,0.0,81,0,3.994011976,500.0,6,0,1,0,0.0,6600.0
0,0.149863715,53,0,945.0,4322.0,9,0,1,0,0.0,4322.0
0,0.07178315099999999,66,0,0.016995751,4000.0,5,0,0,0,0.0,3000.0
0,0.145553403,41,0,0.270970839,8332.0,4,0,1,0,2.0,4187.0
1,0.97420187,37,2,0.124652816,9000.0,8,2,1,2,2.0,4566.0
0,0.17803718300000002,48,0,0.48629573,8500.0,10,0,2,0,0.0,4100.0
0,0.40071958,52,0,0.161792813,10463.0,8,0,0,0,3.0,1300.0
0,0.8345847890000001,74,0,0.7640276709999998,1300.0,10,0,1,0,0.0,1350.0
1,0.9999999,58,0,80.0,17500.0,1,2,0,0,0.0,17500.0
0,0.641684461,68,1,0.95004995,1000.0,6,0,0,0,0.0,4000.0
0,0.6916179509999999,56,1,0.26905924800000003,4708.0,7,1,1,0,4.0,0.0
0,0.7163640640000001,37,0,1.110897744,2082.0,12,0,1,0,2.0,4500.0
0,0.012286816,75,0,0.009998182,5500.0,9,0,0,0,0.0,5000.0
0,0.028142646,43,0,0.321946342,6000.0,7,0,2,0,0.0,7117.0
0,0.072527117,85,0,0.08538292300000001,5000.0,11,0,1,0,0.0,5400.0
0,0.9999999,67,0,0.34117647100000004,6714.0,9,0,1,0,0.0,4322.0
0,0.062692633,56,0,0.6133829000000001,7800.0,7,0,2,0,1.0,7117.0
0,0.11845251,63,0,0.314313582,4100.0,4,0,1,0,1.0,4187.0
0,0.070285817,48,0,0.55877712,10139.0,8,0,4,0,4.0,9383.0
0,0.085806042,76,0,0.034727703,3800.0,6,0,0,0,1.0,4000.0
0,0.443555644,40,0,2677.0,4566.0,8,0,1,0,0.0,4566.0
0,0.11685484,39,1,0.366402771,8083.0,9,0,1,0,2.0,4322.0
0,1.051474263,39,0,0.20116618100000005,2400.0,5,0,0,0,2.0,3000.0
0,0.027461045,59,0,0.07966260499999998,3200.0,16,0,0,0,1.0,5716.0
0,0.009722166,44,0,0.612487501,9000.0,6,0,3,0,2.0,7701.0
0,0.0,64,0,0.000133324,15000.0,4,0,0,0,0.0,5400.0
0,0.349561234,45,0,0.420750697,6100.0,12,0,1,0,1.0,4500.0
0,0.056336349,68,0,0.415076718,7494.0,10,0,2,0,0.0,4100.0
0,0.438935631,34,0,0.837837838,2700.0,19,0,2,0,0.0,12345.0
0,0.0,52,0,0.162482727,8683.0,11,0,1,0,1.0,5400.0
0,0.156535968,51,0,0.021013478,20700.0,3,0,0,0,2.0,4593.0
0,0.9577939350000002,49,2,0.247480081,10416.0,6,1,2,0,3.0,18000.0
0,0.028355625,65,0,1793.0,5833.0,16,0,1,0,3.0,5833.0
0,0.148388129,37,0,0.262028384,8666.0,8,0,2,0,0.0,3166.0
0,0.002509375,75,0,0.003623188,2483.0,9,0,0,0,0.0,5000.0
1,0.73835561,64,3,0.392008388,8583.0,8,0,3,0,1.0,3935.0
0,0.704323919,45,0,0.322020521,3800.0,6,0,1,0,2.0,6600.0
0,0.003642727,78,0,223.0,5000.0,9,0,0,0,0.0,5000.0
0,0.666710143,38,0,0.29095958,3240.0,6,0,0,0,1.0,4000.0
0,1.044955045,23,0,0.040121581,1644.0,2,0,0,0,0.0,8916.0
0,0.9999999,48,1,167.0,4000.0,6,0,0,2,0.0,4000.0
0,0.9999999,41,1,0.215949693,6996.0,1,0,1,0,0.0,5130.0
0,0.153928202,43,0,0.521277893,8200.0,6,0,2,0,2.0,18000.0
0,0.01555156,59,0,0.06732772299999999,12000.0,10,0,1,0,0.0,1350.0
0,0.03247643900000001,73,0,0.009663446,3000.0,5,0,0,0,0.0,3000.0
0,0.008267948,63,1,0.288798632,14033.0,11,0,1,0,0.0,5400.0
0,0.0,43,0,521.0,6600.0,6,0,1,0,0.0,6600.0
0,0.13978602099999998,31,0,884.0,5800.0,7,0,0,0,0.0,5800.0
0,0.102601419,44,0,3192.0,4566.0,8,0,1,0,0.0,4566.0
0,0.000387087,57,0,0.155235924,5700.0,9,0,1,0,1.0,4322.0
0,0.5096246560000001,34,0,0.784347329,3500.0,11,0,2,0,1.0,26062.0
0,0.017428018,58,1,0.495001999,2500.0,10,0,1,0,1.0,1350.0
1,0.028075563,45,0,0.317589992,7833.0,12,1,2,0,0.0,13900.0
0,0.015026486,61,0,0.10536183,5333.0,11,0,1,0,2.0,5400.0
0,0.788541073,45,0,0.332269645,7520.0,13,0,0,0,1.0,9400.0
0,0.387247278,75,0,0.031779661,1887.0,3,0,0,0,0.0,4593.0
0,0.014299777,62,0,0.310789928,11000.0,12,0,1,0,4.0,4500.0
0,0.06139754400000001,47,0,0.309738994,39500.0,9,0,4,1,3.0,900.0
0,0.028209687,71,0,0.20258566600000005,7966.0,15,0,1,0,0.0,7100.0
0,0.222648329,50,0,0.276230101,5527.0,24,0,0,0,0.0,3200.0
0,0.192936527,60,0,0.200154304,9072.0,12,0,3,0,1.0,8500.0
0,0.177813028,50,0,0.343792633,6596.0,10,0,1,1,0.0,1350.0
0,0.213026465,62,0,0.278072193,10000.0,11,0,2,0,0.0,26062.0
0,0.430122035,41,0,0.713456818,4480.0,10,0,2,0,3.0,4100.0
0,0.9999999,52,0,893.0,17500.0,1,0,0,0,0.0,17500.0
0,0.051392253,72,0,0.09113632,5200.0,11,0,0,0,1.0,6389.0
1,0.0,64,0,0.325945676,6000.0,7,0,2,0,0.0,7117.0
0,0.9999999,52,0,1490.0,2100.0,3,0,1,0,1.0,2100.0
0,0.062012311,51,1,0.2467832000000001,8237.0,12,0,1,0,3.0,4500.0
0,0.002013583,40,0,5195.0,6924.0,6,0,4,0,2.0,6924.0
0,0.039858204,43,0,0.534659621,3216.0,9,0,1,0,3.0,4322.0
0,0.04479776,34,0,0.8474922009999999,8333.0,6,0,3,0,0.0,7701.0
0,0.98876045,46,0,0.438056554,6400.0,8,0,1,0,1.0,4566.0
0,0.023966961,54,0,1629.0,7117.0,7,0,2,0,2.0,7117.0
0,0.424372853,45,0,0.228204451,11366.0,6,0,1,0,1.0,6600.0
0,0.021043112000000003,41,0,528.0,3295.0,10,0,0,0,0.0,3295.0
0,0.13998133599999998,72,1,0.315171207,4000.0,4,0,2,0,0.0,2630.0
0,0.030919925,77,0,0.011976048000000001,3506.0,6,0,0,0,0.0,4000.0
0,0.513025173,40,0,0.34895345200000005,3200.0,7,0,1,0,0.0,0.0
0,0.086140396,52,0,0.3980582520000001,17200.0,8,0,2,0,4.0,3166.0
0,0.132632473,64,0,0.238030917,13325.0,11,0,1,0,0.0,5400.0
1,1.039410305,37,1,0.232461256,6000.0,6,1,0,2,0.0,4000.0
0,0.9999999,32,0,0.147469459,1145.0,1,1,0,0,0.0,17500.0
0,0.0,45,0,6008.0,26062.0,11,1,2,0,3.0,26062.0
0,0.038294584,70,0,0.383206775,32000.0,9,0,3,0,0.0,16166.0
0,0.97550245,53,1,0.186759852,10301.0,8,0,1,0,0.0,4566.0
0,0.150009682,49,3,0.4971679570000001,8650.0,17,0,3,0,1.0,11003.0
0,0.8518935129999998,31,0,0.155576382,3200.0,2,0,0,0,0.0,8916.0
1,1.77476677,33,0,0.110624635,3425.0,5,0,0,0,2.0,3000.0
1,0.8127021459999999,53,2,1221.0,6600.0,6,1,1,0,0.0,6600.0
0,0.116776759,46,0,0.21367521399999997,12518.0,15,0,1,0,4.0,7100.0
0,0.520126485,42,0,0.5957720329999999,7000.0,7,0,1,0,1.0,0.0
0,0.454383146,29,0,0.343224343,5290.0,7,0,1,0,1.0,0.0
0,0.046539604000000005,57,0,0.641008058,5832.0,25,0,1,0,0.0,9583.0
1,0.039130853,34,0,0.64702788,1900.0,12,0,1,0,0.0,4500.0
0,0.8534310459999997,60,1,0.06596701599999999,2000.0,3,0,0,1,0.0,4593.0
0,0.309248923,44,0,0.521895621,5000.0,7,0,2,0,2.0,7117.0
0,0.302896392,87,0,373.0,1300.0,8,0,0,0,0.0,1300.0
0,0.226746273,48,0,4339.0,17560.0,9,0,2,0,0.0,17560.0
0,0.7597419949999998,62,1,0.739881619,6250.0,18,0,2,0,0.0,5715.0
0,0.095351486,27,0,0.086255166,7500.0,20,0,0,0,0.0,3000.0
0,0.016016969,59,0,0.322994029,6866.0,10,0,3,0,1.0,7300.0
0,0.5282386370000001,46,1,0.834559108,25833.0,13,0,3,0,1.0,12000.0
0,0.407772815,66,0,0.246444862,7453.0,5,0,2,0,2.0,6500.0
0,0.497087018,65,0,0.61479815,8000.0,13,0,3,0,1.0,12000.0
0,0.052673771,68,0,0.10945354300000001,6166.0,6,0,1,0,0.0,6600.0
0,0.83517129,57,0,0.470398643,11789.0,17,0,3,0,3.0,11003.0
0,0.08527047300000001,65,0,9845.0,8500.0,12,0,3,0,0.0,8500.0
0,0.0,43,0,0.067310896,3000.0,5,0,0,0,0.0,3000.0
0,0.018940731,50,0,0.164303245,7333.0,9,0,2,0,0.0,17560.0
0,0.962005066,32,1,0.397334017,3900.0,10,1,0,0,0.0,3295.0
0,0.0,35,0,0.0,5362.0,5,0,0,0,0.0,3000.0
0,0.062548958,66,0,0.321331743,9220.0,8,0,3,0,0.0,3935.0
0,0.245210659,49,0,0.371121225,4833.0,14,0,1,0,0.0,6600.0
0,0.4589288520000001,81,0,0.288538206,6019.0,13,0,0,0,0.0,9400.0
0,0.38758871799999994,48,1,0.296555009,6298.0,10,0,1,0,2.0,1350.0
0,0.236717552,64,0,0.393715782,4200.0,11,0,1,0,0.0,5400.0
0,0.169466724,54,0,0.309776207,11036.0,8,0,2,0,3.0,3166.0
0,0.025357308,65,0,0.054755043,6245.0,9,0,1,0,0.0,4322.0
0,0.183747134,35,0,0.05473584,2100.0,6,0,0,0,0.0,4000.0
0,0.717909301,31,0,0.421431427,2500.0,3,0,0,0,0.0,4593.0
0,0.008578721999999999,79,0,0.006746627,1333.0,6,0,0,0,0.0,4000.0
0,0.13655672,39,1,0.286789571,9166.0,10,0,1,0,4.0,1350.0
0,0.019955896,84,0,0.003461095,7800.0,3,0,0,0,0.0,4593.0
0,0.145856609,66,0,1759.0,3000.0,13,0,1,0,0.0,3000.0
0,0.9999999,52,0,0.0,2500.0,1,0,0,0,0.0,17500.0
0,0.023628149,78,0,0.141978157,6500.0,14,0,1,0,0.0,6600.0
0,0.37077874,51,0,0.35941063,5700.0,9,0,1,0,0.0,4322.0
0,0.590865842,67,0,269.0,5400.0,4,0,0,0,0.0,5400.0
0,0.416195004,70,0,0.725455195,2800.0,7,0,1,0,0.0,0.0
0,0.171363811,73,0,2597.0,6600.0,6,0,1,0,0.0,6600.0
0,0.6757316179999999,59,0,0.649714052,9791.0,12,0,1,0,0.0,4500.0
0,0.057342139,63,0,0.328949049,7830.0,8,0,2,0,1.0,3166.0
0,0.07707691700000001,48,0,0.389270498,11500.0,12,0,4,0,1.0,10150.0
1,0.232372168,40,2,0.344280043,11083.0,15,0,2,0,2.0,2000.0
0,0.006082161,35,0,2267.0,3166.0,8,0,2,0,0.0,3166.0
0,0.0,67,0,0.20233463,2055.0,6,1,0,0,0.0,4000.0
0,0.060757376,84,0,0.364727055,1666.0,20,0,1,0,0.0,5700.0
0,0.585586046,44,0,3296.0,13900.0,12,0,2,0,0.0,13900.0
0,0.490126816,63,0,0.777234478,8793.0,12,0,4,0,1.0,10150.0
0,0.9999999,28,1,0.028742814,4000.0,6,1,0,0,1.0,4000.0
0,0.015986243,75,0,0.411764706,900.0,5,0,1,0,0.0,3000.0
0,0.7288958719999998,34,0,0.198950262,4000.0,4,0,0,0,0.0,5400.0
0,0.259602624,46,0,0.046977587,8833.0,4,0,0,0,0.0,5400.0
0,0.038374019,44,0,0.250865833,6640.0,7,0,1,0,3.0,0.0
0,0.563820903,71,0,0.799342105,3647.0,7,0,1,0,0.0,0.0
0,0.0,72,0,0.00080429,3729.0,3,0,0,0,0.0,4593.0
0,0.349629552,36,0,2258.0,9400.0,13,0,0,0,0.0,9400.0
0,0.555120199,42,1,0.443207566,10150.0,9,0,4,0,0.0,900.0
1,0.967800716,42,0,0.419526385,22000.0,11,0,2,0,2.0,26062.0
0,0.0,51,0,804.0,3000.0,5,0,1,0,1.0,3000.0
0,0.582197011,53,1,0.8980008159999998,2450.0,5,0,1,0,0.0,3000.0
0,0.264342416,45,0,0.491576496,7300.0,15,0,2,0,3.0,2000.0
0,0.006911341,81,0,767.0,4566.0,8,0,1,0,0.0,4566.0
0,0.9999999,59,1,1562.0,8916.0,2,0,0,0,2.0,8916.0
0,0.043819389,70,0,0.155223312,10500.0,7,0,1,0,0.0,0.0
0,0.0,53,0,0.002856463,4200.0,10,0,0,0,2.0,3295.0
1,1.081836327,35,1,0.064733817,4000.0,2,3,0,1,2.0,8916.0
0,0.983842674,55,1,0.454880295,3800.0,4,2,2,0,3.0,2630.0
